TEST_PARAM.comment:,4xaa

SourceMeter Model:,2450
SourceMeter S/N:,04518725
SourceMeter Firmware:,1.7.7b

TEST_PARAM.terminals:,FRONT TERMINALS

TEST_PARAM.initial_voc:,6.4827013016
TEST_PARAM.vcutoff:,3.2

TEST_PARAM.discharge_type:,CONSTANT
TEST_PARAM.discharge_current:,0.1
TEST_PARAM.max_discharge_current:,0.1

TEST_PARAM.measure_interval:,100

TEST_PARAM.discharge_start_time:,12/04/21 08:06:17
TEST_PARAM.discharge_stop_time:,12/05/21 11:08:04

BATT_MODEL_RAW:,Index,Timestamp,Voc,Vload,ESR
BATT_MODEL_RAW:,254,25302.041701,5.3146533966,5.2492599487,0.65393447876
BATT_MODEL_RAW:,255,25402.05121,5.3129901886,5.2475376129,0.65452575684
BATT_MODEL_RAW:,256,25502.059621,5.3113155365,5.2458076477,0.65507888794
BATT_MODEL_RAW:,257,25602.067154,5.3096675873,5.2440872192,0.65580368042
BATT_MODEL_RAW:,258,25702.075444,5.3080158234,5.2423801422,0.65635681152
BATT_MODEL_RAW:,259,25802.083555,5.3063831329,5.2406921387,0.65690994263
BATT_MODEL_RAW:,260,25902.093469,5.3047542572,5.2390022278,0.65752029419
BATT_MODEL_RAW:,261,26002.100988,5.3031234741,5.2373065948,0.65816879272
BATT_MODEL_RAW:,262,26102.110049,5.3014945984,5.2356395721,0.65855026245
BATT_MODEL_RAW:,263,26202.110295,5.2998867035,5.23396492,0.65921783447
BATT_MODEL_RAW:,264,26302.118117,5.2982845306,5.2323074341,0.65977096558
BATT_MODEL_RAW:,265,26402.127299,5.2966651917,5.2306442261,0.66020965576
BATT_MODEL_RAW:,266,26502.135547,5.2950992584,5.2290267944,0.66072463989
BATT_MODEL_RAW:,267,26602.144566,5.2935028076,5.2273731232,0.66129684448
BATT_MODEL_RAW:,268,26702.153003,5.2919101715,5.225725174,0.66184997559
BATT_MODEL_RAW:,269,26802.160808,5.2903270721,5.2240867615,0.66240310669
BATT_MODEL_RAW:,270,26902.161917,5.2887439728,5.222448349,0.66295623779
BATT_MODEL_RAW:,271,27002.170655,5.2871742249,5.2208213806,0.66352844238
BATT_MODEL_RAW:,272,27102.179639,5.2856121063,5.2191925049,0.6641960144
BATT_MODEL_RAW:,273,27202.18641,5.2840518951,5.2175655365,0.66486358643
